lsoa_code,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,dpi_score,dpi_ci_lower,dpi_ci_upper,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core,crime_count_window,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p
E01004158,Sutton 018D,E02000857,Sutton 018,E09000029,Sutton,0.942,,,7.905,0.061,0.04700000000000001,2.572,-0.7669999999999999,-0.713,22.963,21.106,1589,113.25,78.10000000000001,99.86666666666667,37.0,23.28508495909377,3.1898623742101093
E01004166,Sutton 004B,E02000843,Sutton 004,E09000029,Sutton,0.963,,,11.417,0.08,0.069,6.006999999999999,-0.478,-0.039,19.728,18.76,1480,132.34,84.44,100.0,79.0,53.37837837837838,3.9959666185754052
E01004103,Sutton 013B,E02000852,Sutton 013,E09000029,Sutton,0.953,,,8.235,0.063,0.044000000000000004,5.149,-0.79,-0.6969999999999998,18.896,27.762,1680,142.54999999999998,95.11666666666667,99.68333333333334,63.0,37.5,3.6506582412937387
E01004115,Sutton 009A,E02000848,Sutton 009,E09000029,Sutton,0.952,,,6.163,0.051,0.032,9.726,-1.3700000000000003,-0.555,19.179,15.781,1763,129.62,86.24,89.3,38.0,21.554169030062393,3.115919928242525
E01004134,Sutton 003C,E02000842,Sutton 003,E09000029,Sutton,0.957,,,11.832,0.079,0.061,12.89,-0.617,-0.231,16.572,28.225,1457,138.34,88.96000000000001,99.66,140.0,96.08785175017158,4.575616256761441
E01004136,Sutton 003E,E02000842,Sutton 003,E09000029,Sutton,0.944,,,8.396,0.052,0.053,13.009999999999998,-0.69,-0.35600000000000004,15.581,17.536,1558,172.9,97.5,100.0,40.0,25.673940949935815,3.2836870944291316
E01004160,Sutton 014D,E02000853,Sutton 014,E09000029,Sutton,0.975,,,9.329,0.069,0.05,5.653,-0.761,-0.609,20.647,27.051,1647,143.18,97.97999999999999,100.0,39.0,23.679417122040075,3.2059695813369005
E01004168,Sutton 013E,E02000852,Sutton 013,E09000029,Sutton,0.945,,,8.689,0.04200000000000001,0.044,15.858,-0.599,0.16700000000000004,13.811,19.172,1560,159.1,97.66,100.0,50.0,32.05128205128205,3.4980603568095407
E01004177,Sutton 020C,E02000859,Sutton 020,E09000029,Sutton,0.926,0.923,0.93,18.938,0.14,0.09300000000000001,8.612,0.153,-0.018,21.271,28.262,1935,110.11428571428571,83.68571428571428,99.7,95.0,49.09560723514212,3.9139333243094256
E01004189,Sutton 001E,E02000840,Sutton 001,E09000029,Sutton,0.95,,,28.594,0.176,0.147,29.555,-0.095,0.47,26.854,29.638,1982,128.03333333333333,90.8,100.0,122.0,61.553985872855705,4.136029957869998
E01004195,Sutton 006E,E02000845,Sutton 006,E09000029,Sutton,0.94,,,9.504,0.069,0.039,9.854,-0.862,0.046,19.392,23.907,1709,135.24,94.12,100.0,114.0,66.70567583382095,4.215170014422053
E01004077,Sutton 011B,E02000850,Sutton 011,E09000029,Sutton,0.94,,,13.521,0.079,0.056,14.319,-0.473,0.279,26.267,19.457,1603,133.1,88.4,99.02000000000001,117.0,72.98814722395508,4.303904907725905
E01004079,Sutton 011D,E02000850,Sutton 011,E09000029,Sutton,0.947,,,8.556,0.04,0.04599999999999999,5.759,-0.958,0.44499999999999995,20.593,19.438,1431,175.175,99.8,100.0,44.0,30.74772886093641,3.457821190841159
E01004083,Sutton 019A,E02000858,Sutton 019,E09000029,Sutton,0.924,,,44.327,0.308,0.22,45.655,0.912,0.447,28.143999999999995,7.9559999999999995,1415,73.88,53.339999999999996,99.86,96.0,67.84452296819788,4.23185067180265
E01004101,Sutton 013A,E02000852,Sutton 013,E09000029,Sutton,0.925,,,4.687,0.035,0.03,6.693999999999999,-1.265,-0.482,13.439999999999998,19.321,1399,165.425,95.925,97.825,44.0,31.451036454610435,3.4797323826896545
E01004104,Sutton 020A,E02000859,Sutton 020,E09000029,Sutton,0.975,,,4.084,0.032,0.032,3.046,-1.418,-0.615,13.273,20.449,1566,155.5,95.46,99.7,91.0,58.10983397190294,4.079397306033534
E01004129,Sutton 002E,E02000841,Sutton 002,E09000029,Sutton,0.944,,,34.12,0.217,0.141,38.661,0.40399999999999997,0.523,31.172,31.093,1908,135.2,92.16,100.0,154.0,80.71278825995807,4.403210516666547
E01004131,Sutton 003B,E02000842,Sutton 003,E09000029,Sutton,0.948,,,11.154,0.068,0.058,13.294,-0.401,-0.5,20.99,22.861,1720,141.2,92.8,100.0,73.0,42.44186046511628,3.7714235030952254
E01004146,Sutton 007C,E02000846,Sutton 007,E09000029,Sutton,0.934,,,12.483,0.072,0.057999999999999996,9.718,-0.528,-0.19299999999999998,23.836999999999996,30.820999999999998,1758,138.35999999999999,91.36,99.47999999999999,95.0,54.038680318543804,4.008036216566998
E01004159,Sutton 014C,E02000853,Sutton 014,E09000029,Sutton,0.931,,,14.179,0.091,0.065,17.588,-0.593,-0.164,24.006,25.291,1559,151.22,94.67999999999999,100.0,86.0,55.16356638871071,4.028268261773742
E01004165,Sutton 005C,E02000844,Sutton 005,E09000029,Sutton,0.962,,,16.373,0.101,0.081,11.946,0.065,0.323,18.04,23.038,1770,132.2,84.86,99.82000000000001,172.0,97.17514124293785,4.586753039148425
E01004102,Sutton 015E,E02000854,Sutton 015,E09000029,Sutton,0.955,,,10.815,0.052,0.077,5.8469999999999995,-0.586,0.337,16.597,18.436,1434,140.825,83.575,99.275,228.0,158.9958158995816,5.0751476642642785
E01004119,Sutton 009C,E02000848,Sutton 009,E09000029,Sutton,0.972,,,9.583,0.039,0.036,16.685,-0.7579999999999999,0.571,16.832,19.666,1432,158.35,89.15,100.0,57.0,39.80446927374302,3.7087916164340493
E01004145,Sutton 007B,E02000846,Sutton 007,E09000029,Sutton,0.952,,,12.273,0.088,0.054,10.959,-0.77,0.137,23.229,22.927,2175,137.16666666666666,91.71666666666665,100.0,122.0,56.0919540229885,4.044663196452767
E01004176,Sutton 010E,E02000849,Sutton 010,E09000029,Sutton,0.961,,,11.911,0.074,0.063,6.569,-0.563,0.13,20.633,26.353,1602,132.28,91.96000000000001,99.44,91.0,56.8039950062422,4.057057891044865
E01004179,Sutton 017E,E02000856,Sutton 017,E09000029,Sutton,0.97,,,7.235,0.046,0.036,4.483,-1.192,-0.229,21.07,25.932999999999996,1581,146.9,91.36,99.82000000000001,58.0,36.68564199873497,3.629279173072706
E01004184,Sutton 001C,E02000840,Sutton 001,E09000029,Sutton,0.959,,,29.765,0.201,0.137,29.214,-0.196,0.637,30.752000000000002,26.674,1628,146.76,90.1,100.0,110.0,67.56756756756756,4.227819646955058
E01004118,Sutton 009B,E02000848,Sutton 009,E09000029,Sutton,0.942,,,9.787,0.074,0.053,9.409,-0.44,-0.278,17.149,18.628,1829,133.72,91.3,99.92,121.0,66.1563696008748,4.207023774775583
E01004178,Sutton 017D,E02000856,Sutton 017,E09000029,Sutton,0.965,,,17.18,0.119,0.074,7.171,-0.23,0.137,22.079,37.094,2193,116.82857142857144,85.91428571428571,97.45714285714287,390.0,177.83857729138165,5.1864835961305005
E01004099,Sutton 015C,E02000854,Sutton 015,E09000029,Sutton,0.955,,,21.103,0.16,0.10100000000000002,8.274,0.134,0.495,20.511,25.272,1446,114.68333333333334,82.31666666666666,98.78333333333335,139.0,96.12724757952974,4.5760219495220396
E01004100,Sutton 015D,E02000854,Sutton 015,E09000029,Sutton,0.944,,,7.356,0.067,0.049,5.087,-1.158,-0.148,12.642000000000001,18.341,1475,141.675,91.725,100.0,112.0,75.9322033898305,4.342924558550746
E01004120,Sutton 016D,E02000855,Sutton 016,E09000029,Sutton,0.949,,,4.752,0.032,0.035,8.556,-1.369,-0.27,12.041,15.253999999999998,1622,144.39999999999998,98.5,100.0,34.0,20.96177558569667,3.0893034688233723
E01004161,Sutton 014E,E02000853,Sutton 014,E09000029,Sutton,0.952,,,8.007,0.041,0.043,10.398,-0.8459999999999999,-0.526,27.772999999999996,13.252000000000002,1524,125.17999999999999,91.58,100.0,64.0,41.99475065616798,3.7610780304779303
E01004156,Sutton 018C,E02000857,Sutton 018,E09000029,Sutton,0.95,,,9.004,0.057,0.03,1.98,-0.6270000000000001,0.268,25.482,21.189999999999998,1887,122.5,81.81428571428572,97.89999999999999,129.0,68.36248012718602,4.239346089145379
E01004094,Sutton 025B,E02006836,Sutton 025,E09000029,Sutton,0.969,,,4.481,0.041,0.037000000000000005,3.488,-0.86,-1.039,15.149,14.918,1813,119.98333333333333,80.88333333333334,99.88333333333333,72.0,39.71318257032542,3.7065519360823305
E01004137,Sutton 012A,E02000851,Sutton 012,E09000029,Sutton,0.974,,,16.018,0.089,0.063,3.7200000000000006,-0.238,0.86,21.855,32.141,1710,127.23888888333335,73.58333333333333,95.18333333333334,203.0,118.71345029239765,4.785100972937961
E01004153,Sutton 021E,E02000860,Sutton 021,E09000029,Sutton,0.954,,,13.116,0.085,0.052,5.885,-0.528,-0.185,32.857,24.528,1892,126.24285714285715,81.6857142857143,100.0,57.0,30.126849894291755,3.4380707873734755
E01004186,Sutton 004D,E02000843,Sutton 004,E09000029,Sutton,0.972,,,13.757,0.09,0.063,9.748999999999999,-0.555,0.2,21.464,29.398,1754,131.28,86.17999999999999,99.12,72.0,41.049030786773095,3.7388363370872852
E01004078,Sutton 011C,E02000850,Sutton 011,E09000029,Sutton,0.959,,,15.61,0.099,0.065,15.636,-0.32000000000000006,-0.143,29.334,23.049,1715,138.32,86.58,98.86,129.0,75.21865889212827,4.333606300068249
E01004087,Sutton 017A,E02000856,Sutton 017,E09000029,Sutton,0.968,,,5.727000000000001,0.046,0.044,3.212,-0.989,-0.22,18.832,10.029,1464,150.875,96.525,100.0,42.0,28.688524590163937,3.390760593710102
E01004116,Sutton 008A,E02000847,Sutton 008,E09000029,Sutton,0.941,,,6.392000000000001,0.066,0.041,6.146,-0.926,-0.517,15.672999999999998,12.422,1607,151.28,85.53999999999999,99.86,39.0,24.268823895457373,3.229571378783865
E01004123,Sutton 002A,E02000841,Sutton 002,E09000029,Sutton,0.957,,,28.156000000000002,0.154,0.102,20.585,-0.064,0.802,29.228,49.851,2360,134.64285714285714,90.97142857142856,92.45714285714287,255.0,108.05084745762713,4.691814263893252
E01004147,Sutton 007D,E02000846,Sutton 007,E09000029,Sutton,0.953,,,9.428,0.065,0.053,9.202,-0.47,-0.194,19.537,15.85,1606,142.3,98.6,100.0,55.0,34.24657534246575,3.562368371133353
E01004091,Sutton 022A,E02000861,Sutton 022,E09000029,Sutton,0.958,,,4.563,0.030999999999999996,0.034,2.737,-1.347,-2.354,28.383,6.076,1276,149.85,96.675,98.95,29.0,22.727272727272727,3.166625134524323
E01004097,Sutton 015A,E02000854,Sutton 015,E09000029,Sutton,0.963,,,4.804,0.04699999999999999,0.035,3.106,-1.175,-0.394,14.892999999999999,14.435,1728,143.06,79.38,99.86,50.0,28.935185185185187,3.3990345506012134
E01004088,Sutton 019C,E02000858,Sutton 019,E09000029,Sutton,0.927,,,43.226,0.297,0.215,51.742,0.541,0.697,28.175,6.376,1941,136.98,61.7,99.34,223.0,114.88923235445647,4.7526348414090664
E01004105,Sutton 022C,E02000861,Sutton 022,E09000029,Sutton,0.972,,,5.081,0.053,0.048,2.522,-1.359,-0.657,12.324,14.377,1881,168.5,96.7,99.9,63.0,33.49282296650718,3.5407512724397674
E01004109,Sutton 024D,E02000863,Sutton 024,E09000029,Sutton,0.946,,,14.737,0.12400000000000001,0.096,14.635,-0.36,-0.7039999999999998,18.359,9.98,1712,142.9,94.86,100.0,82.0,47.89719626168224,3.8897200586751284
E01004111,Sutton 016B,E02000855,Sutton 016,E09000029,Sutton,0.933,,,10.447,0.074,0.055,5.606,-0.092,-0.008,17.028,17.593,1573,126.74000000000001,83.4,100.0,93.0,59.12269548633185,4.096387398981704
E01004144,Sutton 007A,E02000846,Sutton 007,E09000029,Sutton,0.946,,,8.77,0.064,0.044,6.167,-1.034,-0.055,22.126,20.939,1686,156.38,96.38,100.0,82.0,48.63582443653618,3.904712839887345
E01004192,Sutton 006C,E02000845,Sutton 006,E09000029,Sutton,0.968,,,11.343,0.081,0.065,14.15,-0.668,-0.618,21.658,17.393,1993,149.68,95.17999999999999,100.0,71.0,35.62468640240843,3.6007225049089953
E01004193,Sutton 006D,E02000845,Sutton 006,E09000029,Sutton,0.964,,,12.377000000000002,0.096,0.051,16.219,-1.041,-0.439,30.769999999999996,12.171,2941,135.62857142857143,78.7,100.0,84.0,28.56171370282217,3.3864800681080536
E01004093,Sutton 025A,E02006836,Sutton 025,E09000029,Sutton,0.963,,,5.418,0.037,0.04,1.38,-1.14,-0.36999999999999994,23.636,10.748,1539,123.73999999999998,65.2,99.84,42.0,27.29044834307992,3.342524233299593
E01004095,Sutton 025C,E02006836,Sutton 025,E09000029,Sutton,0.968,,,5.625,0.028,0.049,1.145,-0.968,-1.099,22.791,18.01,1514,132.94,85.67999999999999,100.0,53.0,35.00660501981506,3.5837023943996797
E01004110,Sutton 016A,E02000855,Sutton 016,E09000029,Sutton,0.968,,,9.204,0.073,0.057,5.648,-0.834,-0.854,18.917,24.763,1977,136.34,88.53999999999999,98.96000000000001,100.0,50.58168942842691,3.943166753472976
E01004130,Sutton 003A,E02000842,Sutton 003,E09000029,Sutton,0.946,,,10.222,0.068,0.045,11.797,-0.7979999999999999,0.03,20.963,22.569,1609,152.24,82.42,98.72,165.0,102.54816656308266,4.6400368818720255
E01004152,Sutton 018A,E02000857,Sutton 018,E09000029,Sutton,0.945,,,14.903,0.112,0.062,10.498,-0.335,-0.132,25.284,27.279,1781,116.67142857142858,75.8,100.0,121.0,67.93935991016282,4.233227276307623
E01004171,Sutton 010A,E02000849,Sutton 010,E09000029,Sutton,0.951,,,6.369000000000001,0.044,0.038,6.488999999999999,-0.839,-0.111,15.333,18.196,1528,136.02,82.06,100.0,69.0,45.15706806282722,3.8320501033460657
E01004181,Sutton 020E,E02000859,Sutton 020,E09000029,Sutton,0.939,,,16.45,0.10800000000000001,0.095,6.415,-0.247,-0.8499999999999999,27.317,29.413,1739,119.25,82.61666666666666,100.0,70.0,40.25301897642323,3.7197242974098597
E01004185,Sutton 001D,E02000840,Sutton 001,E09000029,Sutton,0.966,,,43.208,0.278,0.211,35.859,0.446,0.789,38.655,20.815,1526,126.42,44.42,99.92,116.0,76.01572739187418,4.344009652839638
E01004112,Sutton 016C,E02000855,Sutton 016,E09000029,Sutton,0.957,,,2.793,0.027,0.027,0.792,-1.353,-0.489,15.309999999999999,9.314,1605,135.7,89.28,100.0,46.0,28.66043613707165,3.3898140411556756
E01004180,Sutton 020D,E02000859,Sutton 020,E09000029,Sutton,0.957,,,5.028,0.044,0.045,2.786,-1.385,-0.4729999999999999,18.29,10.746,1687,133.9,88.3,99.84,48.0,28.45287492590397,3.3827915259070065
E01004092,Sutton 022B,E02000861,Sutton 022,E09000029,Sutton,0.96,,,7.5360000000000005,0.026,0.033,1.291,-1.57,0.118,30.956,19.58,1501,142.22,90.82000000000001,100.0,41.0,27.31512325116589,3.3433960524139987
E01004106,Sutton 022D,E02000861,Sutton 022,E09000029,Sutton,0.978,,,3.0909999999999997,0.019,0.026,1.101,-1.738,-0.726,20.481,10.302,1604,149.25,92.55,98.375,50.0,31.17206982543641,3.471098679418567
E01004084,Sutton 024A,E02000863,Sutton 024,E09000029,Sutton,0.974,,,5.77,0.041,0.033,2.379,-1.337,-0.639,27.497999999999998,12.439,1450,149.1,90.84,99.6,48.0,33.10344827586207,3.5293985016362384
E01004086,Sutton 019B,E02000858,Sutton 019,E09000029,Sutton,0.975,,,15.277,0.117,0.072,11.867,-0.498,0.509,20.330000000000002,16.192,1821,130.225,83.925,97.07499999999999,161.0,88.41295991213619,4.493265637133128
E01004114,Sutton 025D,E02006836,Sutton 025,E09000029,Sutton,0.967,,,4.659,0.023,0.019,2.149,-1.495,-1.029,31.169,7.35,1737,228.3,96.5,99.4,42.0,24.179620034542317,3.2260349385318268
E01004085,Sutton 024B,E02000863,Sutton 024,E09000029,Sutton,0.962,,,8.478,0.040999999999999995,0.04599999999999999,3.49,-1.2780000000000002,-0.055,35.131,7.008,1604,148.32,90.12,99.28,59.0,36.78304239401496,3.6318603880532665
E01032623,Sutton 025E,E02006836,Sutton 025,E09000029,Sutton,0.966,,,2.751,0.031,0.019,0.843,-1.742,-1.177,20.211,8.84,1832,141.62,87.22,99.08,58.0,31.659388646288207,3.4861323686374277
E01004076,Sutton 011A,E02000850,Sutton 011,E09000029,Sutton,0.955,,,18.319,0.117,0.082,14.066,-0.463,-0.09000000000000001,35.389,21.949999999999996,1569,111.35999999999999,85.42,96.32000000000001,257.0,163.79859783301464,5.104724109144361
E01004108,Sutton 024C,E02000863,Sutton 024,E09000029,Sutton,0.953,,,13.133,0.069,0.049,9.547,-0.606,0.367,32.819,18.97,2020,136.57999999999998,73.74,85.72,122.0,60.396039603960396,4.117345331508618
E01004198,Tower Hamlets 002B,E02000865,Tower Hamlets 002,E09000030,Tower Hamlets,0.938,,,42.068,0.273,0.167,25.548,1.146,1.152,28.330999999999996,31.078,1610,116.28,91.97999999999999,98.53999999999999,159.0,98.75776397515527,4.602744887078434
E01004199,Tower Hamlets 002C,E02000865,Tower Hamlets 002,E09000030,Tower Hamlets,0.96,,,43.877,0.296,0.176,33.984,0.416,1.486,29.918,33.528,1692,79.24,74.32000000000001,88.67999999999999,133.0,78.60520094562648,4.377079429228765
E01004200,Tower Hamlets 005A,E02000868,Tower Hamlets 005,E09000030,Tower Hamlets,0.975,,,27.239,0.14,0.062,3.34,0.36899999999999994,0.564,32.914,75.606,1534,103.05,82.625,100.0,81.0,52.803129074315514,3.9853316267090704
E01004202,Tower Hamlets 005B,E02000868,Tower Hamlets 005,E09000030,Tower Hamlets,0.983,,,25.423,0.152,0.076,6.408,0.402,1.15,29.048,37.885,1736,119.57000000000001,67.36,99.9,168.0,96.77419354838709,4.582660672572657
E01004204,Tower Hamlets 005D,E02000868,Tower Hamlets 005,E09000030,Tower Hamlets,0.961,,,33.995,0.238,0.139,20.48,0.7629999999999999,0.6709999999999999,26.734,34.145,1842,93.35,83.475,99.725,128.0,69.48968512486428,4.255466388828216
E01004207,Tower Hamlets 011A,E02000874,Tower Hamlets 011,E09000030,Tower Hamlets,0.962,,,34.765,0.21,0.146,20.429,0.438,1.011,29.569,41.959,1373,124.875,87.675,96.825,383.0,278.9512017479971,5.634615308509379
E01004209,Tower Hamlets 011B,E02000874,Tower Hamlets 011,E09000030,Tower Hamlets,0.954,,,42.475,0.3,0.164,25.325,0.538,1.509,30.317,31.452,1421,163.92000000000002,93.72,98.8,154.0,108.37438423645321,4.694776714823789
E01004212,Tower Hamlets 011D,E02000874,Tower Hamlets 011,E09000030,Tower Hamlets,0.974,,,24.876,0.144,0.073,13.354,0.349,0.794,32.781,37.255,1989,146.06,79.88,93.72,305.0,153.3433886375063,5.039179916454538
E01004214,Tower Hamlets 030A,E02000893,Tower Hamlets 030,E09000030,Tower Hamlets,0.957,,,35.567,0.265,0.182,39.023,0.484,-0.117,26.804,16.354,1679,124.64000000000001,34.94,99.86,139.0,82.7873734365694,4.42828232115415
E01032767,Tower Hamlets 021F,E02000884,Tower Hamlets 021,E09000030,Tower Hamlets,0.996,,,11.859,0.05,0.018,7.964,-0.335,-0.771,27.524,46.728,2341,185.85999999999999,81.7,91.42,382.0,163.17812900469886,5.100951990855056
E01004326,Tower Hamlets 017D,E02000880,Tower Hamlets 017,E09000030,Tower Hamlets,0.97,,,26.259,0.162,0.077,11.803000000000003,-0.1,1.316,30.032000000000004,39.698,1755,120.08999999999999,70.58,82.56,251.0,143.01994301994304,4.969951783180752
E01004324,Tower Hamlets 017C,E02000880,Tower Hamlets 017,E09000030,Tower Hamlets,0.966,,,37.489,0.224,0.128,31.04,1.239,0.6750000000000002,32.236,32.97,1606,115.6,79.375,99.625,104.0,64.7571606475716,4.185968572315318
E01004323,Tower Hamlets 017B,E02000880,Tower Hamlets 017,E09000030,Tower Hamlets,0.976,,,27.821,0.201,0.095,11.422,0.844,0.695,29.256,24.016000000000002,1576,85.625,49.1,83.10000000000001,143.0,90.73604060913705,4.51891532940985
E01004316,Tower Hamlets 009C,E02000872,Tower Hamlets 009,E09000030,Tower Hamlets,0.952,,,39.089,0.218,0.13,12.281,0.59,2.119,32.669,46.213,1137,27.325,14.25,19.799999999999997,113.0,99.38434476693052,4.609006266483268
E01004311,Tower Hamlets 006A,E02000869,Tower Hamlets 006,E09000030,Tower Hamlets,0.956,,,38.758,0.257,0.146,13.487,0.665,1.658,27.841,37.131,1657,125.12,69.46000000000001,100.0,164.0,98.97404948702474,4.604910647181057
E01004310,Tower Hamlets 015E,E02000878,Tower Hamlets 015,E09000030,Tower Hamlets,0.983,,,37.267,0.252,0.15,17.072,0.701,0.617,33.299,44.05200000000001,1980,101.88,57.160000000000004,89.44,356.0,179.7979797979798,5.19738027421191
E01004308,Tower Hamlets 015C,E02000878,Tower Hamlets 015,E09000030,Tower Hamlets,0.97,,,28.761,0.22299999999999998,0.109,13.694000000000003,0.05099999999999999,0.8949999999999999,30.130000000000003,30.48,1516,108.65,74.275,91.675,112.0,73.87862796833774,4.3158685089290545
E01004305,Tower Hamlets 022D,E02000885,Tower Hamlets 022,E09000030,Tower Hamlets,0.947,,,30.888,0.223,0.12,19.803,0.128,0.633,31.298999999999996,37.721,2099,84.575,79.2,97.675,119.0,56.693663649356836,4.055147352048141
E01004304,Tower Hamlets 022C,E02000885,Tower Hamlets 022,E09000030,Tower Hamlets,0.969,,,38.469,0.271,0.145,24.368,0.515,0.937,31.027,40.973,2117,65.58,55.92,90.64,204.0,96.36277751535191,4.578443976573004
E01004302,Tower Hamlets 025C,E02000888,Tower Hamlets 025,E09000030,Tower Hamlets,0.973,0.971,0.974,25.269,0.182,0.096,27.331,-0.407,-0.071,36.844,28.803,2243,101.58,67.82000000000001,99.12,123.0,54.837271511368705,4.0224415946415455
E01004300,Tower Hamlets 022B,E02000885,Tower Hamlets 022,E09000030,Tower Hamlets,0.938,,,36.677,0.27,0.172,22.754,0.695,0.44199999999999995,29.810999999999996,26.330999999999996,1541,58.6,23.6,65.25,83.0,53.86112913692408,4.004805067450839
E01004298,Tower Hamlets 022A,E02000885,Tower Hamlets 022,E09000030,Tower Hamlets,0.953,,,41.255,0.281,0.15,22.931,1.019,0.9489999999999998,28.729,42.885,1708,87.475,71.45,84.2,197.0,115.33957845433255,4.756513315081969
E01004295,Tower Hamlets 026C,E02000889,Tower Hamlets 026,E09000030,Tower Hamlets,0.977,,,31.081,0.236,0.115,30.84,-0.125,0.62,31.822,31.168,1879,151.225,94.275,94.7,187.0,99.52102182011708,4.61036687796512
E01004287,Tower Hamlets 016B,E02000879,Tower Hamlets 016,E09000030,Tower Hamlets,0.926,,,29.946999999999996,0.24,0.12,19.707,0.315,0.167,28.426,34.912,2321,134.11666666666667,83.55,96.36666666666667,114.0,49.11676001723395,3.9143554834298206
